URI,Title,RecordId,Coin Type URI,From Date,To Date,Artist,SubjectEvent,SubjectIssuer,SubjectPerson,SubjectPlace,Authority,Coin Type,Degree,Deity,Denomination,Department,Dynasty,Engraver,Issuer,Maker,Manufacture,Material,Mint,Object Type,Portrait,Reference,Region,Script,State,Obverse Legend,Obverse Type,Reverse Legend,Reverse Type,Date on Object,Ah,Axis,Diameter,Weight,Thumbnail_obv,Thumbnail_rev,Date Record Modified
http://numismatics.org/collection/1991.88.1,"Gold dinar of al-Hakim bi-Amr Allah, Atrablus, 388 H. 1991.88.1",1991.88.1,,998.0,998.0,,,,,,al-Hakim bi-Amr Allah,,,,dinar,Islamic,Fatimid,,,,,Gold,Atrablus,Coin,,,,,Fatimids,,,,,,388.0,12.0,22.0,4.04,http://numismatics.org/collectionimages/19501999/1991/1991.88.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1991/1991.88.1.rev.width175.jpg,2020-12-04T02:49:17Z
http://numismatics.org/collection/1991.88.2,"Gold dinar of Muhammad, x, 61x H. 1991.88.2",1991.88.2,,1213.0,1223.0,,,,,,Muhammad,,,,dinar,Islamic,Khwarizmshah,,,,,Gold,x,Coin,,,Mashriq,,,,,,,,,9.0,25.0,,http://numismatics.org/collectionimages/19501999/1991/1991.88.2.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1991/1991.88.2.rev.width175.jpg,2020-07-31T01:12:41Z
http://numismatics.org/collection/1991.88.3,"Gold dinar of Mu`izz al-Din Muhammad, Balkh, xxx H. 1991.88.3",1991.88.3,,1202.0,1206.0,,,,,,Mu`izz al-Din Muhammad,,,,dinar,Islamic,Ghurid,,,,,Gold,Balkh,Coin,,,Mashriq,,,... al-dinar bi-B...,,,,,,5.0,24.0,,http://numismatics.org/collectionimages/19501999/1991/1991.88.3.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1991/1991.88.3.rev.width175.jpg,2020-07-31T01:13:19Z
http://numismatics.org/collection/1991.88.4,"Silver dirham of Shams al-Din Ildigiz/Mas`ud b. Muhammad/al-Muqtafi, Ardabil, xxx H. 1991.88.4",1991.88.4,,1136.0,1153.0,,,,,,Shams al-Din Ildigiz||Mas`ud b. Muhammad||al-Muqtafi,,,,dirham,Islamic,Ildegizid \ Seljuq,,,,,Silver,Ardabil,Coin,,Album 1898,Caucasus,,,,,,,,,1.0,,9.795,http://numismatics.org/collectionimages/19501999/1991/1991.88.4.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1991/1991.88.4.rev.width175.jpg,2020-07-31T01:14:43Z
http://numismatics.org/collection/1992.117.475,"P 1/4 dinar of Bahrain Currency Board, Arabia/Bahrain, 1964. 1992.117.475",1992.117.475,,1964.0,1964.0,,,,,,Bahrain Currency Board,,,,1/4 dinar,Islamic,,,,,,P,,Paper Money,,,Arabia||Bahrain,,,,,,,,,,,,http://numismatics.org/collectionimages/19501999/1992/1992.117.475.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1992/1992.117.475.rev.width175.jpg,2020-07-31T01:11:59Z
http://numismatics.org/collection/1919.118.2,"Gold dinar bunduqi of `Abd al-Rahman, Fas, 1250 H. 1919.118.2",1919.118.2,,1834.0,1835.0,,,,,,`Abd al-Rahman,,,,dinar bunduqi,Islamic,`Alawi Sharifs (Fileyli),,,,,Gold,Fas,Coin,,,Maghrib,,,,,,,,1250.0,,,3.345,http://numismatics.org/collectionimages/19001949/1919/1919.118.2.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1919/1919.118.2.rev.width175.jpg,2020-07-31T01:09:46Z
http://numismatics.org/collection/1919.118.3,"Gold dinar bunduqi of `Abd al-Rahman, Fas, 1254 H. 1919.118.3",1919.118.3,,1838.0,1839.0,,,,,,`Abd al-Rahman,,,,dinar bunduqi,Islamic,`Alawi Sharifs (Fileyli),,,,,Gold,Fas,Coin,,,Maghrib,,,,,,,,1254.0,,,,http://numismatics.org/collectionimages/19001949/1919/1919.118.3.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1919/1919.118.3.rev.width175.jpg,2020-07-31T01:15:00Z
http://numismatics.org/collection/1967.154.1,"Gold dinar of Shapur II, Tisfun, AD 309 - AD 379. 1967.154.1",1967.154.1,,309.0,379.0,,,,,,Shapur II,,,,dinar,Islamic,Sasanian,,,,,Gold,Tisfun,Coin,,,Mashriq,,,,,"at top, to right and left: NWR' ZY",fire altar without attendants,,,3.0,19.0,,http://numismatics.org/collectionimages/19501999/1967/1967.154.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1967/1967.154.1.rev.width175.jpg,2020-07-31T01:08:59Z
http://numismatics.org/collection/1967.154.2,"Gold Coin, Aksum, AD 320 - AD 360. 1967.154.2",1967.154.2,,320.0,360.0,,,,,,,,,,,Islamic,Aksum||Axum,,,,,Gold,Aksum,Coin,,,East Africa,,,,,,,,,,,1.799,http://numismatics.org/collectionimages/19501999/1967/1967.154.2.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1967/1967.154.2.rev.width175.jpg,2020-07-31T01:09:36Z
http://numismatics.org/collection/1967.154.3,"Gold dinar of al-Mustansir, Misr, 444 H. 1967.154.3",1967.154.3,,1052.0,1053.0,,,,,,al-Mustansir,,,,dinar,Islamic,Fatimid,,,,,Gold,Misr,Coin,,,NE Africa,,,,,,,,444.0,,,4.234,http://numismatics.org/collectionimages/19501999/1967/1967.154.3.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1967/1967.154.3.rev.width175.jpg,2020-07-31T01:13:16Z
http://numismatics.org/collection/1967.154.8,"Gold dinar of Shapur II, Kabul, AD 309 - AD 379. 1967.154.8",1967.154.8,,309.0,379.0,,,,,,Shapur II,,,,dinar,Islamic,Sasanian,,,,,Gold,Kabul,Coin,,,Mashriq,,,,,,,,,3.0,18.0,4.267,http://numismatics.org/collectionimages/19501999/1967/1967.154.8.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1967/1967.154.8.rev.width175.jpg,2020-07-31T01:10:42Z
http://numismatics.org/collection/1967.158.1,"Gold dinar of Ali ibn al-Ikhshid/Kafur, Filastin, 350 H. 1967.158.1",1967.158.1,,961.0,962.0,,,,,,Ali ibn al-Ikhshid||Kafur,,,,dinar,Islamic,Ikhshidid,,,,,Gold,Filastin,Coin,,,Syria,,,,,,,,350.0,5.0,22.0,4.312,http://numismatics.org/collectionimages/19501999/1967/1967.158.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1967/1967.158.1.rev.width175.jpg,2020-07-31T01:08:50Z
http://numismatics.org/collection/1921.54.1970,"Copper alloy pul of Anonymous, Khwarizm, 1378 - 1379. 1921.54.1970",1921.54.1970,,1378.0,1379.0,,,,,,Anonymous,,,,pul,Islamic,Juchid||Golden Horde||Blue Horde,,,,,Copper alloy,Khwarizm,Coin,,,Central Asia,,,,,,,,,,18.0,1.568,http://numismatics.org/collectionimages/19001949/1921/1921.54.1970.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.1970.rev.width175.jpg,2020-07-31T01:08:15Z
http://numismatics.org/collection/1921.54.1973,"Copper alloy 10 para of Selim III, Tarablus Gharb, 1802 - 1803. 1921.54.1973",1921.54.1973,,1802.0,1803.0,,,,,,Selim III,,,,10 para,Islamic,Ottoman,,,,,Copper alloy,Tarablus Gharb,,,,Maghrib,,Ottoman Empire,,,,,,,,25.0,3.651,http://numismatics.org/collectionimages/19001949/1921/1921.54.1973.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.1973.rev.width175.jpg,2020-07-31T01:16:06Z
http://numismatics.org/collection/1921.54.2,"Copper alloy fals/cash of al-Mahdi Muhammad b. Amir al-Mu'minin, Sijistan, 151 H. 1921.54.2",1921.54.2,,768.0,769.0,,,,,,al-Mahdi Muhammad b. Amir al-Mu'minin,,,,fals||cash,Islamic,`Abbasid,,,,,Copper alloy,Sijistan,Coin,,Album 335,Mashriq,,,,,,,,151.0,,,,http://numismatics.org/collectionimages/19001949/1921/1921.54.2.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.2.rev.width175.jpg,2020-07-31T01:08:58Z
http://numismatics.org/collection/1921.54.219,"Copper alloy fals of Muhammad III, Fas, 1200? H. 1921.54.219",1921.54.219,,1785.0,1786.0,,,,,,Muhammad III,,,,fals,Islamic,`Alawi Sharifs (Fileyli),,,,,Copper alloy,Fas,Coin,,,Maghrib,,,,,,,,,,20.0,,http://numismatics.org/collectionimages/19001949/1921/1921.54.219.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.219.rev.width175.jpg,2020-07-31T01:13:37Z
http://numismatics.org/collection/1921.54.257,"Copper alloy fals of Muhammad b. `Abd al-Rahman, Fas, 1281 H. 1921.54.257",1921.54.257,,1864.0,1865.0,,,,,,Muhammad b. `Abd al-Rahman,,,,fals,Islamic,`Alawi Sharifs (Fileyli),,,,,Copper alloy,Fas,Coin,,,Maghrib,,,,,,,,1281.0,,,,http://numismatics.org/collectionimages/19001949/1921/1921.54.257.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.257.rev.width175.jpg,2020-07-31T01:10:36Z
http://numismatics.org/collection/1921.54.258,"Copper alloy fals of Muhammad b. `Abd al-Rahman, Fas, 1281 H. 1921.54.258",1921.54.258,,1864.0,1865.0,,,,,,Muhammad b. `Abd al-Rahman,,,,fals,Islamic,`Alawi Sharifs (Fileyli),,,,,Copper alloy,Fas,Coin,,,Maghrib,,,,,,,,1281.0,,,,http://numismatics.org/collectionimages/19001949/1921/1921.54.258.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.258.rev.width175.jpg,2020-07-31T01:13:11Z
http://numismatics.org/collection/1921.54.259,"Copper alloy 3 fals of Muhammad b. `Abd al-Rahman, Fas, 1283 H. 1921.54.259",1921.54.259,,1866.0,1867.0,,,,,,Muhammad b. `Abd al-Rahman,,,,3 fals,Islamic,`Alawi Sharifs (Fileyli),,,,,Copper alloy,Fas,Coin,,,Maghrib,,,,,,,,1283.0,,,,http://numismatics.org/collectionimages/19001949/1921/1921.54.259.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.259.rev.width175.jpg,2020-07-31T01:09:21Z
http://numismatics.org/collection/1921.54.268,"Copper alloy 3 fals of Anonymous, nm, nd H. 1921.54.268",1921.54.268,,1785.0,1882.0,,,,,,Anonymous,,,,3 fals,Islamic,`Alawi Sharifs (Fileyli),,,,,Copper alloy,nm,Coin,,,Maghrib,,,,,,,,,,,,http://numismatics.org/collectionimages/19001949/1921/1921.54.268.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.268.rev.width175.jpg,2020-07-31T01:10:52Z
http://numismatics.org/collection/1921.54.274,"Copper alloy pul of Siban hun-tai-chi [Tsewang Rabdan], Yarkand, 1697 - 1727. 1921.54.274",1921.54.274,,1697.0,1727.0,,,,,,Siban hun-tai-chi [Tsewang Rabdan],,,,pul,Islamic,Jungar Khan,,,,,Copper alloy,Yarkand,Coin,,,Central Asia,,,,,,,,,,,8.239,http://numismatics.org/collectionimages/19001949/1921/1921.54.274.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.274.rev.width175.jpg,2020-07-31T01:08:54Z
http://numismatics.org/collection/1921.54.275,"Copper alloy pul of Siban hun-tai-chi [Tsewang Rabdan], Yarkand, 1697 - 1727. 1921.54.275",1921.54.275,,1697.0,1727.0,,,,,,Siban hun-tai-chi [Tsewang Rabdan],,,,pul,Islamic,Jungar Khan,,,,,Copper alloy,Yarkand,Coin,,,Central Asia,,,,,,,,,,,7.665,http://numismatics.org/collectionimages/19001949/1921/1921.54.275.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.275.rev.width175.jpg,2020-07-31T01:08:19Z
http://numismatics.org/collection/1921.54.276,"Copper alloy pul of Siban hun-tai-chi [Tsewang Rabdan], Yarkand, 1697 - 1727. 1921.54.276",1921.54.276,,1697.0,1727.0,,,,,,Siban hun-tai-chi [Tsewang Rabdan],,,,pul,Islamic,Jungar Khan,,,,,Copper alloy,Yarkand,Coin,,,Central Asia,,,,,,,,,,,6.8,http://numismatics.org/collectionimages/19001949/1921/1921.54.276.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.276.rev.width175.jpg,2020-07-31T01:08:44Z
http://numismatics.org/collection/1921.54.277,"Copper alloy pul of Siban hun-tai-chi [Tsewang Rabdan], Yarkand, 1727 - 1745. 1921.54.277",1921.54.277,,1727.0,1745.0,,,,,,Siban hun-tai-chi [Tsewang Rabdan],,,,pul,Islamic,Jungar Khan,,,,,Copper alloy,Yarkand,Coin,,,Central Asia,,,,,,,,,,,7.199,http://numismatics.org/collectionimages/19001949/1921/1921.54.277.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.277.rev.width175.jpg,2020-07-31T01:13:35Z
http://numismatics.org/collection/1921.54.281,"Copper alloy falus, Iran, 1250-60? H. 1921.54.281",1921.54.281,,1834.0,1845.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Iran,Coin,,,Mashriq,,,,"lion l. with sword, sword in l. paw, rayed sun above, REV. chequerboard",x,,,,,,4.35,http://numismatics.org/collectionimages/19001949/1921/1921.54.281.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.281.rev.width175.jpg,2020-07-31T01:10:12Z
http://numismatics.org/collection/1921.54.284,"Copper alloy falus, Irawan, 1116 H. 1921.54.284",1921.54.284,,1704.0,1705.0,,,,,,,,,,falus,Islamic,autonomous AE of Caucasus,,,,,Copper alloy,Irawan,Coin,,,Caucasus,,,,cock l.,ايروان فلس,,,1116.0,,,8.55,http://numismatics.org/collectionimages/19001949/1921/1921.54.284.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.284.rev.width175.jpg,2020-07-31T01:13:36Z
http://numismatics.org/collection/1921.54.285,"Copper alloy falus, Irawan, 1230 H. 1921.54.285",1921.54.285,,1814.0,1815.0,,,,,,,,,,falus,Islamic,autonomous AE of Caucasus,,,,,Copper alloy,Irawan,Coin,,,Caucasus,,,,peacock l.,,,,1230.0,,,9.24,http://numismatics.org/collectionimages/19001949/1921/1921.54.285.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.285.rev.width175.jpg,2020-07-31T01:14:22Z
http://numismatics.org/collection/1921.54.289,"Copper alloy falus, Abu Shahr, 1258 H. 1921.54.289",1921.54.289,,1842.0,1843.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Abu Shahr,Coin,,,Mashriq,,,,"coat of arms, imitation: lions 2, rampant, facing, two swords and two headed eagle between",x,,,1258.0,,27.0,10.802,http://numismatics.org/collectionimages/19001949/1921/1921.54.289.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.289.rev.width175.jpg,2020-07-31T01:11:40Z
http://numismatics.org/collection/1921.54.291,"Copper alloy falus, Damawand, xxxx H. 1921.54.291",1921.54.291,,1640.0,1845.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Damawand,Coin,,,Mashriq,,,,"lion? r., attacking snake?",,,,,,22.0,5.167,http://numismatics.org/collectionimages/19001949/1921/1921.54.291.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.291.rev.width175.jpg,2020-07-31T01:14:08Z
http://numismatics.org/collection/1921.54.293,"Copper alloy falus, Rasht, 1182? H. 1921.54.293",1921.54.293,,1768.0,1769.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Rasht,Coin,,,Mashriq,,,,"sword, shia, l. Dhu'l-Fiqar",,,,,,26.0,17.031,http://numismatics.org/collectionimages/19001949/1921/1921.54.293.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.293.rev.width175.jpg,2020-07-31T01:13:13Z
http://numismatics.org/collection/1921.54.296,"Copper alloy falus, Rasht, 1298 H. 1921.54.296",1921.54.296,,1880.0,1881.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Rasht,Coin,,,Mashriq,,,,"flower-head, 4-petal",,,,1298.0,,24.0,6.61,http://numismatics.org/collectionimages/19001949/1921/1921.54.296.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.296.rev.width175.jpg,2020-07-31T01:08:04Z
http://numismatics.org/collection/1921.54.299,"Copper alloy falus, Mashhad Muqaddas, [124]6 H. 1921.54.299",1921.54.299,,1830.0,1831.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Mashhad Muqaddas,Coin,,,Mashriq,,,,elephant rider r.,,,,,,25.0,7.71,http://numismatics.org/collectionimages/19001949/1921/1921.54.299.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.299.rev.width175.jpg,2020-07-31T01:11:42Z
http://numismatics.org/collection/1921.54.300,"Copper alloy falus, Mashhad Muqaddas, 1248? H. 1921.54.300",1921.54.300,,1832.0,1833.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Mashhad Muqaddas,Coin,,,Mashriq,,,,"sunface, rayed",,,,,,21.0,6.92,http://numismatics.org/collectionimages/19001949/1921/1921.54.300.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.300.rev.width175.jpg,2020-07-31T01:11:40Z
http://numismatics.org/collection/1921.54.301,"Copper alloy falus, Harat, [1224-26] H. 1921.54.301",1921.54.301,,1809.0,1812.0,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Harat,Coin,,,Mashriq (Afgh.),,,,"plant design, symmetrical",,,,,,21.0,6.68,http://numismatics.org/collectionimages/19001949/1921/1921.54.301.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.301.rev.width175.jpg,2020-07-31T01:14:08Z
http://numismatics.org/collection/1921.54.303,"Copper alloy falus, Harat, ca. 1100-40 H. 1921.54.303",1921.54.303,,1688.0,1728.0,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Harat,Coin,,,Mashriq (Afgh.),,,,"sunface?, sword below l.",,,,,,31.5,18.0,http://numismatics.org/collectionimages/19001949/1921/1921.54.303.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.303.rev.width175.jpg,2020-07-31T01:13:13Z
http://numismatics.org/collection/1921.54.304,"Copper alloy falus, Yazd, xxxx H. 1921.54.304",1921.54.304,,1700.0,1750.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Yazd,Coin,,,Mashriq,,,,lion attacking antelope,,,,,,20.0,6.71,http://numismatics.org/collectionimages/19001949/1921/1921.54.304.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.304.rev.width175.jpg,2020-07-31T01:08:31Z
http://numismatics.org/collection/1921.54.305,"Copper alloy falus, Sa'ujbulagh, xxxx H. 1921.54.305",1921.54.305,,1640.0,1845.0,,,,,,,,,,falus,Islamic,autonomous AE of Caucasus,,,,,Copper alloy,Sa'ujbulagh,Coin,,,Caucasus,,,,peacock r.,,,,,,14.0,1.564,http://numismatics.org/collectionimages/19001949/1921/1921.54.305.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.305.rev.width175.jpg,2020-07-31T01:08:47Z
http://numismatics.org/collection/1921.54.320,"Copper alloy falus, Sa'ujbulagh, xxxx H. 1921.54.320",1921.54.320,,1640.0,1845.0,,,,,,,,,,falus,Islamic,autonomous AE of Caucasus,,,,,Copper alloy,Sa'ujbulagh,Coin,,,Caucasus,,,,ibex r.,,,,,,16.0,0.749,http://numismatics.org/collectionimages/19001949/1921/1921.54.320.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.320.rev.width175.jpg,2020-07-31T01:09:34Z
http://numismatics.org/collection/1921.54.323,"Copper alloy falus, Sa'ujbulagh, xxxx H. 1921.54.323",1921.54.323,,1640.0,1845.0,,,,,,,,,,falus,Islamic,autonomous AE of Caucasus,,,,,Copper alloy,Sa'ujbulagh,Coin,,,Caucasus,,,,"ibex l., foliage above",,,,,,18.0,2.252,http://numismatics.org/collectionimages/19001949/1921/1921.54.323.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.323.rev.width175.jpg,2020-07-31T01:13:35Z
http://numismatics.org/collection/1921.54.326,"Copper alloy falus, Sa'ujbulagh, xxxx H. 1921.54.326",1921.54.326,,1640.0,1845.0,,,,,,,,,,falus,Islamic,autonomous AE of Caucasus,,,,,Copper alloy,Sa'ujbulagh,Coin,,,Caucasus,,,,ibex l.,,,,,,16.0,2.513,http://numismatics.org/collectionimages/19001949/1921/1921.54.326.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.326.rev.width175.jpg,2020-07-31T01:10:03Z
http://numismatics.org/collection/1921.54.331,"Copper alloy falus, Sa'ujbulagh, 127x? H. 1921.54.331",1921.54.331,,1853.0,1863.0,,,,,,,,,,falus,Islamic,autonomous AE of Caucasus,,,,,Copper alloy,Sa'ujbulagh,Coin,,,Caucasus,,,,"lion l., tail up",,,,,,19.0,3.621,http://numismatics.org/collectionimages/19001949/1921/1921.54.331.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.331.rev.width175.jpg,2020-07-31T01:09:48Z
http://numismatics.org/collection/1921.54.332,"Copper alloy falus, Harat, ca. 1134 H. 1921.54.332",1921.54.332,,1721.0,1722.0,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Harat,Coin,,,Mashriq (Afgh.),,,,"lion l., tail over back",,,,,,28.0,13.0,http://numismatics.org/collectionimages/19001949/1921/1921.54.332.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.332.rev.width175.jpg,2020-07-31T01:07:56Z
http://numismatics.org/collection/1921.54.333,"Copper alloy falus, Qandahar, 1082 H. 1921.54.333",1921.54.333,,1671.0,1672.0,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Qandahar,Coin,,,Mashriq (Afgh.),,,,camel r.,قندهار فلوس ضرب,,,1082.0,,24.5,9.37,http://numismatics.org/collectionimages/19001949/1921/1921.54.333.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.333.rev.width175.jpg,2020-07-31T01:13:24Z
http://numismatics.org/collection/1921.54.337,"Copper alloy falus, Kirmanshahan, ca. 1266? H. 1921.54.337",1921.54.337,,1849.0,1850.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Kirmanshahan,Coin,,,Mashriq,,,,lion r. partly in circle,,,,,,,5.74,http://numismatics.org/collectionimages/19001949/1921/1921.54.337.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.337.rev.width175.jpg,2020-07-31T01:10:49Z
http://numismatics.org/collection/1921.54.34,"Billon dirham of Jalal al-Din Mangubarni, Mashriq, 1220 - 1231. 1921.54.34",1921.54.34,,1220.0,1231.0,,,,,,Jalal al-Din Mangubarni,,,,dirham,Islamic,Khwarizmshah,,,,,Billon,,Coin,,,Mashriq,,,,,,,,,,,,http://numismatics.org/collectionimages/19001949/1921/1921.54.34.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.34.rev.width175.jpg,2020-07-31T01:12:31Z
http://numismatics.org/collection/1921.54.343,"Copper alloy falus, Ahmadshahi, 1214? H. 1921.54.343",1921.54.343,,1799.0,1800.0,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Ahmadshahi,Coin,,Album 3217||KM 8/10||Val -,,,,,"sword, shia downwards in 2 dotted circles",,,,,,22.0,9.026,http://numismatics.org/collectionimages/19001949/1921/1921.54.343.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1921/1921.54.343.rev.width175.jpg,2020-12-04T02:44:12Z
